student.label,game.score,coast,game.scheduled,percent.training.sessions.attended,overall.fitness.score,X..extra.strategy.sessions.attended,hours.of.sleep.the.night.before.game,early.bird.night.owl,previous.competitive.sports,X..meals.on.day.prior.to.game,university.year,game.number
107,13.09,west coast,noon,0.07,0.85,3,12,night owl,football,3,junior,7
108,60.5,west coast,noon,0.54,0.99,8,6,night owl,frisbee,4,junior,7
109,7.44,west coast,noon,0,0.82,7,5,night owl,baseball,5,sophomore,7
110,24.91,west coast,noon,0.12,0,7,1,night owl,baseball,3,sophomore,7
111,40.11,west coast,noon,0.25,0.97,6,8,night owl,table tennis,3,sophomore,7
112,19.63,west coast,noon,0.04,0.27,3,9,night owl,table tennis,2,sophomore,7
113,76.59,west coast,noon,1,1,10,5,night owl,gymnastics,5,sophomore,7
114,24.25,west coast,noon,0,0,3,4,night owl,martial arts,3,sophomore,7
115,19.03,west coast,noon,0.65,0,1,1,early bird,baseball,3,junior,7
116,53.29,west coast,noon,0,0.12,3,2,night owl,football,2,junior,7
117,40.24,west coast,noon,0,0,6,4,night owl,martial arts,3,frosh,7
118,36.01,west coast,noon,0,1,4,11,night owl,basketball,2,senior,7
119,46.65,west coast,noon,0.87,0.76,8,0,night owl,baseball,5,junior,7
120,48.78,west coast,noon,0.62,0.82,2,4,night owl,table tennis,4,sophomore,7
121,19.84,west coast,noon,0,0.99,6,8,early bird,football,3,senior,7
122,63.33,west coast,noon,1,1,0,3,night owl,frisbee,4,junior,7
123,0,west coast,noon,0.06,0,0,2,night owl,basketball,5,frosh,7
124,31.78,west coast,noon,1,0.28,10,4,night owl,gymnastics,5,frosh,7
125,28.7,west coast,noon,0.97,0.43,0,9,night owl,table tennis,6,sophomore,7
126,46.03,west coast,noon,0.59,0.93,4,9,early bird,basketball,3,senior,7
127,8.34,west coast,noon,0,0.04,6,6,night owl,martial arts,3,sophomore,7
128,0,west coast,noon,0,0,3,1,night owl,curling,3,junior,7
129,71,west coast,noon,1,1,8,9,night owl,martial arts,8,junior,7
130,5.3,west coast,noon,0.06,0.47,0,2,night owl,curling,6,frosh,7
131,74.58,west coast,evening,0.96,0.96,4,9,night owl,basketball,3,junior,7
132,51.36,west coast,evening,0.42,0.8,8,6,night owl,frisbee,2,junior,7
133,48.49,west coast,evening,0.21,1,3,7,night owl,frisbee,4,senior,7
134,19.71,west coast,evening,0.29,0.03,3,8,night owl,football,3,sophomore,7
135,40.27,west coast,evening,0.84,0.25,6,11,night owl,baseball,4,sophomore,7
136,23.39,west coast,evening,0.08,0,2,4,night owl,martial arts,7,sophomore,7
137,80.3,west coast,evening,1,0.98,9,11,early bird,baseball,4,senior,7
138,83.59,west coast,evening,0.96,0.93,9,4,night owl,martial arts,4,junior,7
139,24.07,west coast,evening,0.68,0,4,9,night owl,baseball,5,frosh,7
140,44.24,west coast,evening,1,0.05,9,12,night owl,baseball,6,frosh,7
141,0,west coast,morning,0.19,0.65,1,4,night owl,football,3,junior,7
142,32.4,west coast,morning,0.09,0,3,6,early bird,martial arts,2,frosh,7
143,66.14,west coast,morning,1,0.9,8,0,early bird,baseball,3,frosh,7
144,58.79,west coast,morning,1,0.79,6,10,night owl,table tennis,3,senior,7
145,59.17,west coast,morning,0.54,0.98,6,9,night owl,baseball,3,junior,7
146,38.88,west coast,morning,0.02,1,7,7,night owl,frisbee,2,senior,7
147,39.23,west coast,morning,0,0.99,4,6,night owl,table tennis,3,senior,7
148,23.23,west coast,morning,0.07,0.72,3,3,night owl,football,3,sophomore,7
149,24.17,west coast,morning,0.5,0.71,2,2,night owl,table tennis,3,frosh,7
150,30.22,west coast,morning,0.02,1,2,12,early bird,baseball,3,junior,7
151,42.58,west coast,noon,1,0,6,12,night owl,table tennis,5,junior,7
152,70.93,west coast,noon,0.08,0.32,3,0,night owl,gymnastics,5,sophomore,7
153,40.19,west coast,noon,0.16,0.19,6,1,early bird,baseball,3,junior,7
154,29.26,west coast,noon,0.97,0,6,0,night owl,curling,4,sophomore,7
155,44.03,west coast,noon,0.51,0.01,8,10,early bird,table tennis,3,sophomore,7
156,39.55,west coast,noon,0.57,0,7,11,night owl,baseball,3,junior,7
157,56.33,west coast,noon,0,0.96,3,11,early bird,gymnastics,5,sophomore,7
158,46.51,west coast,noon,0.49,0.06,5,1,night owl,martial arts,3,sophomore,7
159,48.46,west coast,noon,0,1,4,6,night owl,baseball,6,junior,7
160,59.33,west coast,noon,0.68,0.59,9,4,night owl,curling,4,sophomore,7
161,47,west coast,noon,0.28,1,8,5,night owl,frisbee,2,senior,7
162,40.02,west coast,noon,0.67,0.04,9,10,night owl,football,3,sophomore,7
163,30.95,west coast,noon,0.62,0.76,2,2,night owl,frisbee,4,frosh,7
164,77.86,west coast,noon,0.98,1,9,10,night owl,table tennis,3,sophomore,7
165,16.14,west coast,noon,0,0,4,0,night owl,curling,5,frosh,7
166,25.95,west coast,noon,0,0.71,7,10,night owl,gymnastics,3,senior,7
167,7.87,west coast,noon,0.35,0,2,5,night owl,table tennis,3,frosh,7
168,45.63,west coast,noon,1,0.56,2,2,early bird,martial arts,2,junior,7
169,23.13,west coast,noon,0.97,0.12,2,7,early bird,gymnastics,3,senior,7
170,30.92,west coast,noon,0.99,0.26,7,11,early bird,curling,5,junior,7
171,53.93,west coast,noon,1,0.81,5,3,night owl,frisbee,3,frosh,7
172,63.83,west coast,noon,1,0.98,0,1,night owl,martial arts,3,junior,7
173,44.54,west coast,noon,0.86,0.52,7,7,night owl,football,3,senior,7
174,31.53,west coast,noon,0,0.87,0,8,night owl,frisbee,4,sophomore,7
175,4.67,west coast,noon,0.41,0,4,2,early bird,football,4,sophomore,7
176,28.88,west coast,noon,0,0.88,8,5,night owl,curling,5,frosh,7
177,27.69,west coast,noon,0.85,0,3,1,early bird,martial arts,4,sophomore,7
178,32.09,west coast,noon,0.4,1,1,5,night owl,curling,4,senior,7
179,2.87,west coast,noon,0,0.32,0,9,night owl,table tennis,3,junior,7
180,73.76,west coast,noon,0.95,1,6,9,night owl,frisbee,7,sophomore,7
181,19.95,west coast,evening,0.33,0,4,8,night owl,football,2,sophomore,7
182,39.76,west coast,evening,0.96,0.8,5,10,early bird,baseball,6,junior,7
183,55.21,west coast,evening,0.99,0.59,4,4,night owl,frisbee,3,senior,7
184,29.39,west coast,evening,0.71,0.14,6,12,night owl,football,3,junior,7
185,51.07,west coast,evening,0.9,0.11,10,12,night owl,martial arts,3,junior,7
186,34.67,west coast,evening,0.94,0,8,5,night owl,curling,3,junior,7
187,24.86,west coast,evening,1,0.01,1,0,night owl,basketball,1,junior,7
188,6.1,west coast,evening,0.05,0,7,2,night owl,curling,5,frosh,7
189,9.63,west coast,evening,0,0,3,8,night owl,baseball,5,frosh,7
190,80.63,west coast,evening,1,0.97,10,10,night owl,curling,6,junior,7
191,58.25,west coast,noon,0.84,1,0,2,night owl,table tennis,6,junior,7
192,19.15,west coast,noon,0.09,0.72,3,5,night owl,frisbee,6,junior,7
193,11.87,west coast,noon,0,0.01,7,7,night owl,football,2,senior,7
194,54.84,west coast,noon,0.52,0.97,2,10,early bird,table tennis,2,senior,7
195,15.14,west coast,noon,0.13,0,5,9,night owl,football,5,sophomore,7
196,44.71,west coast,noon,0.06,1,3,11,night owl,martial arts,3,senior,7
197,78.09,west coast,noon,0.96,1,10,12,night owl,table tennis,4,junior,7
198,29.67,west coast,noon,0,0.55,3,5,night owl,table tennis,3,sophomore,7
199,50.31,west coast,noon,0.96,0.9,6,0,night owl,football,6,sophomore,7
200,18.62,west coast,noon,0.21,0,6,5,night owl,football,2,sophomore,7
201,52,west coast,noon,0.75,0.94,6,12,early bird,frisbee,5,senior,7
202,69.95,west coast,noon,1,0.87,10,11,night owl,martial arts,4,junior,7
203,7.84,west coast,noon,0,0.08,8,6,night owl,table tennis,5,frosh,7
204,10.71,west coast,noon,0,0.2,6,0,night owl,martial arts,4,sophomore,7
205,0,west coast,noon,0.88,0,0,5,night owl,table tennis,3,sophomore,7
206,23.99,west coast,noon,0.75,0.07,8,9,night owl,gymnastics,4,junior,7
207,21.97,west coast,noon,1,0.04,7,5,night owl,gymnastics,6,frosh,7
208,0,west coast,noon,0.13,0,4,12,night owl,curling,4,frosh,7
209,6.52,west coast,noon,0.5,0,2,4,night owl,football,5,junior,7
210,0,west coast,noon,0,0.15,1,0,night owl,table tennis,3,sophomore,7
211,45.68,west coast,noon,0,1,0,3,night owl,basketball,3,senior,7
212,35.14,west coast,noon,0,1,5,2,night owl,basketball,3,sophomore,7
213,36.9,west coast,noon,0.6,0.07,0,5,night owl,baseball,4,frosh,7
214,67.12,west coast,noon,0.98,1,6,1,night owl,baseball,4,frosh,7
215,8.18,west coast,noon,0,0.58,2,5,night owl,basketball,3,sophomore,7
216,59.35,west coast,noon,0,0.79,4,4,night owl,table tennis,3,sophomore,7
217,47.61,west coast,noon,1,0.06,9,3,night owl,gymnastics,5,frosh,7
218,30.99,west coast,noon,0,0.04,0,2,night owl,baseball,4,junior,7
219,42.28,west coast,noon,0.31,0.21,3,10,night owl,curling,6,frosh,7
220,61.78,west coast,noon,0.89,0.92,5,11,night owl,baseball,3,junior,7
221,0,west coast,noon,0,0.36,0,4,night owl,baseball,3,sophomore,7
222,17.14,west coast,noon,0,1,2,1,night owl,football,3,sophomore,7
223,14.24,west coast,noon,0.53,0,4,0,early bird,curling,2,frosh,7
224,14.38,west coast,noon,0,0.98,5,9,night owl,table tennis,3,junior,7
225,14.37,west coast,noon,0.11,0.09,5,2,night owl,basketball,2,sophomore,7
226,59.14,west coast,noon,0.98,1,4,11,night owl,table tennis,6,junior,7
227,26.15,west coast,noon,0,1,7,11,early bird,martial arts,5,sophomore,7
228,53.28,west coast,noon,0.74,0.84,10,7,night owl,table tennis,4,senior,7
229,36.82,west coast,noon,0.91,0,10,3,night owl,curling,3,sophomore,7
230,0,west coast,noon,0,0.16,2,0,night owl,football,5,sophomore,7
231,37.35,west coast,noon,0.79,0.66,5,10,night owl,table tennis,3,senior,7
232,15.1,west coast,noon,0,0.09,6,11,night owl,baseball,5,junior,7
233,27.14,west coast,noon,0.44,0.46,6,11,night owl,gymnastics,5,junior,7
234,60.49,west coast,noon,0,0,0,0,night owl,football,5,sophomore,7
235,63.28,west coast,noon,0.82,1,3,11,night owl,basketball,5,junior,7
236,68.43,west coast,noon,0.9,0.98,6,12,night owl,frisbee,4,sophomore,7
237,36.25,west coast,noon,0.7,0.34,5,11,night owl,curling,3,sophomore,7
238,16.62,west coast,noon,0.01,0,9,8,night owl,curling,3,sophomore,7
239,25.57,west coast,noon,1,0.12,4,9,night owl,curling,4,senior,7
240,48.12,west coast,noon,1,0.82,5,0,night owl,martial arts,3,junior,7
241,44.12,west coast,noon,0.93,0.15,8,5,night owl,martial arts,4,junior,7
242,24.07,west coast,noon,0.08,1,3,2,night owl,martial arts,5,frosh,7
243,39.34,west coast,noon,0.98,0.37,6,9,night owl,football,5,sophomore,7
244,35.47,west coast,noon,0.17,0.99,7,9,night owl,football,3,junior,7
245,33.44,west coast,noon,0,0.38,10,10,night owl,curling,2,junior,7
246,15.01,west coast,noon,1,0,0,1,night owl,martial arts,5,frosh,7
247,23.75,west coast,noon,0.01,1,2,1,night owl,curling,5,frosh,7
248,56.87,west coast,noon,0.94,0.75,5,9,night owl,basketball,3,junior,7
249,29.93,west coast,noon,0,0.53,8,12,night owl,table tennis,5,frosh,7
250,63.18,west coast,noon,0.71,1,2,8,night owl,gymnastics,1,senior,7
251,36.51,west coast,noon,0.94,0.19,6,9,night owl,curling,3,sophomore,7
252,23.73,west coast,noon,0.03,0.99,1,6,night owl,baseball,3,senior,7
253,59.78,west coast,noon,0.45,1,6,2,early bird,frisbee,1,senior,7
254,21.05,west coast,noon,0.04,0.62,3,11,night owl,martial arts,3,senior,7
255,40.88,west coast,noon,1,0.05,5,4,night owl,martial arts,4,frosh,7
256,39.96,west coast,noon,0.99,0.07,9,8,night owl,table tennis,3,junior,7
257,33.79,west coast,noon,0.16,1,3,1,night owl,frisbee,3,senior,7
258,26.12,west coast,noon,0,0.77,3,2,night owl,basketball,4,sophomore,7
259,34.57,west coast,noon,0.24,0.92,2,1,night owl,martial arts,2,junior,7
260,22.76,west coast,noon,0.13,0.94,1,7,night owl,frisbee,3,junior,7
261,40.68,west coast,evening,0.05,0.61,0,9,night owl,curling,2,senior,7
262,71.58,west coast,evening,0.97,0.99,5,12,night owl,baseball,3,senior,7
263,40.09,west coast,evening,0.89,0,10,3,early bird,table tennis,5,sophomore,7
264,83.49,west coast,evening,1,0.98,4,9,night owl,martial arts,3,junior,7
265,0.14,west coast,evening,0,0,5,0,early bird,gymnastics,1,sophomore,7
266,28.09,west coast,evening,1,0,7,1,night owl,gymnastics,6,frosh,7
267,34.18,west coast,evening,0.01,1,4,6,night owl,baseball,5,sophomore,7
268,89.42,west coast,evening,1,1,9,11,night owl,table tennis,3,senior,7
269,72.75,west coast,evening,0.77,0.93,7,10,night owl,martial arts,4,sophomore,7
270,75.18,west coast,evening,1,0.95,7,11,night owl,curling,4,junior,7
271,52.47,west coast,noon,0.85,0.72,4,12,night owl,martial arts,3,sophomore,7
272,24.17,west coast,noon,0,0,1,4,night owl,basketball,3,sophomore,7
273,48.25,west coast,noon,0.55,0.69,10,2,night owl,baseball,6,sophomore,7
274,33.24,west coast,noon,0.08,1,3,12,night owl,gymnastics,5,sophomore,7
275,30.45,west coast,noon,0.06,0,5,6,night owl,martial arts,2,sophomore,7
276,7.09,west coast,noon,0,0.04,2,3,night owl,table tennis,2,junior,7
277,63.16,west coast,noon,0.01,0,0,5,night owl,curling,7,sophomore,7
278,44.07,west coast,noon,0.82,0,10,12,night owl,football,3,senior,7
279,45.8,west coast,noon,0.85,0.04,9,9,early bird,frisbee,4,sophomore,7
280,51.13,west coast,noon,0,1,9,7,night owl,frisbee,3,senior,7
281,35.03,west coast,noon,0.25,0.84,10,7,night owl,curling,4,frosh,7
282,17.97,west coast,noon,0.24,0.84,5,2,night owl,basketball,3,junior,7
283,17.07,west coast,noon,0,0.11,8,12,early bird,curling,3,senior,7
284,7.33,west coast,noon,1,0,1,3,night owl,curling,6,frosh,7
285,19.28,west coast,noon,0.1,0.9,2,9,night owl,basketball,3,junior,7
286,63.8,west coast,noon,1,1,5,6,night owl,football,6,senior,7
287,61.53,west coast,noon,0.84,1,6,3,night owl,frisbee,5,frosh,7
288,21.12,west coast,noon,1,0.21,0,2,night owl,table tennis,4,junior,7
289,49.11,west coast,noon,0.66,0.82,8,5,night owl,frisbee,5,frosh,7
290,17.3,west coast,noon,0,1,0,0,night owl,basketball,3,sophomore,7
291,36.97,west coast,noon,0.61,0.9,0,10,night owl,table tennis,4,senior,7
292,4.71,west coast,noon,0.03,0.13,3,6,night owl,baseball,2,junior,7
293,44.12,west coast,noon,0.94,0.81,5,0,early bird,football,4,senior,7
294,17.59,west coast,noon,0.11,0,6,9,night owl,baseball,6,sophomore,7
295,70.93,west coast,noon,0.99,1,10,0,night owl,baseball,5,senior,7
296,24.14,west coast,noon,0.56,0.25,3,7,night owl,martial arts,4,junior,7
297,12.07,west coast,noon,0,0.53,6,11,early bird,frisbee,4,sophomore,7
298,44.35,west coast,noon,0.55,0.94,6,5,early bird,martial arts,7,frosh,7
299,44.05,west coast,noon,0.93,0.78,5,8,night owl,football,7,sophomore,7
300,56.79,west coast,noon,1,0.94,7,0,early bird,baseball,4,junior,7
301,36.13,west coast,evening,0.03,0.08,0,5,night owl,football,6,sophomore,7
302,30.35,west coast,evening,1,0.44,1,2,early bird,curling,2,junior,7
303,34.36,west coast,evening,0,0,0,3,early bird,frisbee,3,frosh,7
304,33.32,west coast,evening,0,0,5,6,night owl,frisbee,3,junior,7
305,57.7,west coast,evening,0.53,1,6,2,night owl,curling,7,junior,7
306,70.32,west coast,evening,1,1,4,4,night owl,baseball,6,frosh,7
307,22.86,west coast,evening,0.06,0,3,2,night owl,gymnastics,4,sophomore,7
308,32.37,west coast,evening,0,0.26,3,7,early bird,frisbee,3,junior,7
309,27.58,west coast,evening,0,0.55,6,6,night owl,curling,5,junior,7
310,47.49,west coast,evening,0.39,1,5,9,early bird,football,2,senior,7
311,38.37,west coast,noon,0,0.02,3,3,night owl,baseball,4,junior,7
312,13.18,west coast,noon,0.13,0.53,1,6,night owl,martial arts,4,junior,7
313,47.05,west coast,noon,0.86,0.82,0,11,night owl,martial arts,5,frosh,7
314,36.27,west coast,noon,0,0.02,8,7,night owl,curling,2,sophomore,7
315,13.01,west coast,noon,0.1,0,1,3,night owl,frisbee,4,sophomore,7
316,17.06,west coast,noon,0.08,0.08,5,6,night owl,football,4,sophomore,7
317,27.81,west coast,noon,0.32,0.56,3,7,night owl,table tennis,3,junior,7
318,23.89,west coast,noon,0.9,0.29,5,2,night owl,baseball,5,frosh,7
319,27.92,west coast,noon,0.84,0,1,5,night owl,martial arts,3,sophomore,7
320,69.6,west coast,noon,1,0.97,7,4,early bird,frisbee,7,frosh,7
321,31.16,west coast,evening,0.12,0.44,8,3,night owl,basketball,3,frosh,7
322,68.58,west coast,evening,1,0.92,5,4,night owl,baseball,4,junior,7
323,27.12,west coast,evening,0.04,0,3,10,night owl,table tennis,2,frosh,7
324,32.5,west coast,evening,0.15,0.77,5,10,night owl,table tennis,3,junior,7
325,79.87,west coast,evening,0.99,0.92,7,9,night owl,frisbee,4,frosh,7
326,44.24,west coast,evening,0.03,1,9,9,night owl,baseball,4,sophomore,7
327,44.53,west coast,evening,1,0.03,6,10,early bird,table tennis,5,sophomore,7
328,64.82,west coast,evening,0.45,1,7,6,night owl,football,3,sophomore,7
329,74.39,west coast,evening,0.69,1,6,10,night owl,football,3,senior,7
330,48.78,west coast,evening,1,0.01,7,12,night owl,football,3,senior,7
331,24.4,west coast,noon,0,0.91,8,12,night owl,gymnastics,3,sophomore,7
332,61.48,west coast,noon,0.86,0.97,2,3,night owl,basketball,3,junior,7
333,19.39,west coast,noon,0.07,0,5,8,early bird,gymnastics,4,junior,7
334,64.13,west coast,noon,1,0.55,10,8,early bird,martial arts,4,sophomore,7
335,17.21,west coast,noon,0.06,0.21,7,2,night owl,gymnastics,4,frosh,7
336,0.88,west coast,noon,0.02,0.15,4,12,night owl,curling,2,sophomore,7
337,29.06,west coast,noon,0.66,0.14,0,0,night owl,baseball,5,frosh,7
338,60.24,west coast,noon,0.84,0.79,9,7,early bird,baseball,2,senior,7
339,68.83,west coast,noon,0.93,1,6,8,night owl,table tennis,3,junior,7
340,71.41,west coast,noon,1,0.66,10,10,night owl,frisbee,3,junior,7
341,21.87,west coast,noon,0,0.97,4,7,early bird,basketball,5,junior,7
342,0,west coast,noon,0.05,0.08,1,7,night owl,table tennis,5,sophomore,7
343,66.66,west coast,noon,0.4,0.99,10,10,night owl,martial arts,4,sophomore,7
344,65.49,west coast,noon,0.92,0.83,9,4,night owl,basketball,4,junior,7
345,60.95,west coast,noon,0.94,0.95,3,8,night owl,frisbee,5,sophomore,7
346,42.44,west coast,noon,0.64,0.83,5,6,night owl,baseball,4,junior,7
347,0,west coast,noon,0.2,0.09,5,2,night owl,football,4,sophomore,7
348,45.32,west coast,noon,1,0.87,0,11,night owl,curling,7,senior,7
349,76.66,west coast,noon,1,1,9,0,early bird,basketball,3,junior,7
350,28.34,west coast,noon,0.91,0.18,4,4,night owl,baseball,4,sophomore,7
351,51.07,west coast,noon,0.21,1,10,2,night owl,curling,3,sophomore,7
352,42.99,west coast,noon,0.86,0,1,6,night owl,table tennis,4,sophomore,7
353,20.11,west coast,noon,0,0,9,1,night owl,baseball,3,sophomore,7
354,35.39,west coast,noon,0,1,1,10,night owl,frisbee,4,sophomore,7
355,50.94,west coast,noon,0.61,0.81,9,12,night owl,football,4,sophomore,7
356,11.3,west coast,noon,0,0.07,5,5,night owl,curling,3,sophomore,7
357,48.98,west coast,noon,0.04,0.91,0,9,night owl,baseball,4,frosh,7
358,28.33,west coast,noon,0.06,0.05,6,2,night owl,curling,3,frosh,7
359,84.46,west coast,noon,1,1,7,8,night owl,martial arts,2,senior,7
360,0.85,west coast,noon,0,0.18,1,1,night owl,frisbee,6,frosh,7
361,76.63,west coast,noon,1,0.96,8,10,night owl,frisbee,3,frosh,7
362,66.88,west coast,noon,0.95,1,0,1,night owl,martial arts,6,junior,7
363,27.72,west coast,noon,0.02,0,5,12,night owl,frisbee,2,junior,7
364,45.96,west coast,noon,0,0,0,4,night owl,gymnastics,6,frosh,7
365,29.11,west coast,noon,0.29,0.86,4,11,early bird,martial arts,2,sophomore,7
366,26.23,west coast,noon,0.06,0.81,3,12,night owl,frisbee,4,junior,7
367,69.1,west coast,noon,0.9,1,3,5,night owl,martial arts,5,senior,7
368,27.23,west coast,noon,0.21,0.93,1,12,night owl,curling,3,senior,7
369,49.48,west coast,noon,1,0.87,2,9,night owl,table tennis,5,sophomore,7
370,0,west coast,noon,0.09,0,3,0,night owl,football,3,sophomore,7
371,67.89,west coast,evening,0.92,0.86,7,8,night owl,curling,3,sophomore,7
372,66.66,west coast,evening,0.81,0.88,10,11,early bird,football,4,junior,7
373,53.22,west coast,evening,1,0.37,7,4,night owl,table tennis,3,sophomore,7
374,67.44,west coast,evening,1,0.79,5,10,night owl,baseball,3,sophomore,7
375,51.61,west coast,evening,0,1,5,12,night owl,gymnastics,5,frosh,7
376,37.15,west coast,evening,0.47,0.21,0,8,night owl,football,4,junior,7
377,41.79,west coast,evening,1,0,4,0,night owl,curling,4,frosh,7
378,46.71,west coast,evening,0.46,0.81,1,11,night owl,baseball,4,sophomore,7
379,27.05,west coast,evening,0.04,0.47,0,12,night owl,curling,4,sophomore,7
380,79.93,west coast,evening,0.78,0.98,10,9,night owl,curling,3,sophomore,7
381,32.05,west coast,evening,0.11,0,2,2,night owl,football,3,senior,7
382,35.58,west coast,evening,0.81,0.6,1,12,early bird,table tennis,5,senior,7
383,37.31,west coast,evening,0.23,0.86,0,8,night owl,curling,3,senior,7
